event_type,element_id,timestamp,url,phase,username,hover_duration_ms,pasted_content,message,group,highlighted_text
source-link-hover-end,source-link,2026-06-15 15:25:51.155833+00,https://de.wikipedia.org/wiki/Jevons-Paradoxon,part1,p_09,20.0,,,,
source-link-hover-end,source-link,2026-06-15 15:21:36.505353+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,10.0,,,,
source-link-hover-start,source-link,2026-06-15 15:21:36.500951+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,,,,,
message-send,chat-input,2026-06-15 15:21:28.316433+00,,part1,p_09,,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
Bitte beschreibe es simpel in 3 Sätzen",,
paste,chat-input,2026-06-15 15:20:43.95062+00,,part1,p_09,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
",,,
source-link-hover-end,source-link,2026-06-15 15:18:52.024708+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,637.0,,,,
source-link-click,source-link,2026-06-15 15:18:51.990754+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:18:51.410784+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,80.0,,,,
source-link-hover-start,source-link,2026-06-15 15:18:51.311456+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,,,,,
source-link-hover-start,source-link,2026-06-15 15:18:51.155542+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:18:50.646811+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,9.0,,,,
source-link-hover-start,source-link,2026-06-15 15:18:50.636117+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:18:43.723062+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,3438.0,,,,
source-link-click,source-link,2026-06-15 15:18:43.457708+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,,,,,
source-link-hover-start,source-link,2026-06-15 15:18:40.211499+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:18:40.010556+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,774.0,,,,
source-link-hover-start,source-link,2026-06-15 15:18:39.423472+00,https://de.wikipedia.org/wiki/Sekunde,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:18:19.917917+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,8.0,,,,
source-link-hover-start,source-link,2026-06-15 15:18:19.877862+00,https://www.bipm.org/en/measurement-units/base-units,part1,p_09,,,,,
message-send,chat-input,2026-06-15 15:18:00.248304+00,,part1,p_09,,,"Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133? gib strukturiert eine erklärung dazu an, die für jemanden der nicht im Thema ist verständlich ist.",,
paste,chat-input,2026-06-15 15:17:55.587128+00,,part1,p_09,,"gib strukturiert eine erklärung dazu an, die für jemanden der nicht im Thema ist verständlich ist.",,,
copy,message-1781536437485,2026-06-15 15:17:53.63914+00,,part1,p_09,,,,,
paste,chat-input,2026-06-15 15:17:46.900741+00,,part1,p_09,,"Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?
",,,
source-link-hover-end,source-link,2026-06-15 15:16:35.694394+00,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,part1,p_09,10.0,,,,
source-link-hover-start,source-link,2026-06-15 15:16:35.691724+00,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:16:35.465477+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_09,11.0,,,,
source-link-hover-start,source-link,2026-06-15 15:16:34.840552+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_09,,,,,
source-link-hover-end,source-link,2026-06-15 15:15:06.930809+00,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,part1,p_09,2818.0,,,,
source-link-click,source-link,2026-06-15 15:15:06.794799+00,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,part1,p_09,,,,,
source-link-hover-start,source-link,2026-06-15 15:15:04.240474+00,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,part1,p_09,,,,,
hover,chat-scroll-bottom-button,2026-06-15 15:14:04.638526+00,,part1,p_09,,,,,
message-send,chat-input,2026-06-15 15:13:56.951842+00,,part1,p_09,,,"Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?
gib strukturiert eine erklärung dazu an, die für jemanden der nicht im Thema ist verständlich ist.",,
paste,chat-input,2026-06-15 15:12:32.346602+00,,part1,p_09,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,
message-send,chat-input,2026-06-15 15:09:40.291725+00,,part1,p_09,,,Bitte erkläre mir wie Plastikgranulat produziert wird. Gliedere deine Antwort in die Hestellungsschritte.,,
paste,chat-input,2026-06-15 15:09:38.885587+00,,part1,p_09,,Bitte erkläre mir wie Plastikgranulat produziert wird. Gliedere deine Antwort in die Hestellungsschritte.,,,
copy,message-1781536131347,2026-06-15 15:09:01.609889+00,,part1,p_09,,,,,
copy,message-1781536131347,2026-06-15 15:09:01.340368+00,,part1,p_09,,,,,
message-send,chat-input,2026-06-15 15:08:50.861829+00,,part1,p_09,,,Bitte erkläre mir wie Plastikgranulat produziert wird. Gliedere deine Antwort in die Hestellungsschritte.,,
login,login-form-submit,2026-06-15 15:07:02.299251+00,,part1,p_09,,,,4.0,
source-link-hover-start,highlight-source-seg_151,2026-06-15 15:43:49.450439+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part2,p_09,,,,,
hover,highlight-chevron-seg_151,2026-06-15 15:43:43.032178+00,,part2,p_09,,,,,
source-link-hover-start,highlight-source-seg_151,2026-06-15 15:43:42.87269+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part2,p_09,,,,,
source-link-hover-end,highlight-source-seg_151,2026-06-15 15:43:42.856447+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part2,p_09,13.0,,,,
message-send,chat-input,2026-06-15 15:43:26.109396+00,,part2,p_09,,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
Bitte gib es simpel und strukturiert wieder",,
paste,chat-input,2026-06-15 15:43:12.685476+00,,part2,p_09,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,
source-link-hover-start,highlight-source-seg_108,2026-06-15 15:41:54.400835+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part2,p_09,,,,,
source-link-hover-end,highlight-source-seg_108,2026-06-15 15:41:54.398998+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part2,p_09,9.0,,,,
source-link-hover-end,highlight-source-seg_108,2026-06-15 15:41:34.730876+00,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,part2,p_09,8379.0,,,,
message-send,chat-input,2026-06-15 12:07:19.927151+00,,part1,p_08,,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,
paste,chat-input,2026-06-15 12:07:19.354246+00,,part1,p_08,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,,
login,login-form-submit,2026-06-15 12:02:03.297817+00,,part1,p_08,,,,3.0,
login,login-form-submit,2026-06-15 12:03:38.968252+00,,part1,p_08,,,,3.0,
paste,chat-input,2026-06-15 12:04:57.657929+00,,part1,p_08,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,
message-send,chat-input,2026-06-15 12:04:59.361735+00,,part1,p_08,,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,
paste,chat-input,2026-06-15 12:05:42.541034+00,,part1,p_08,,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,,
message-send,chat-input,2026-06-15 12:05:43.161955+00,,part1,p_08,,,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,
paste,chat-input,2026-06-15 12:06:29.601132+00,,part1,p_08,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
*
Antworte in 1 - 3 Sätzen",,,
message-send,chat-input,2026-06-15 12:06:30.663858+00,,part1,p_08,,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
*
Antworte in 1 - 3 Sätzen",,
copy,message-1781525196465,2026-06-15 12:06:56.692735+00,,part1,p_08,,,,,
message-send,chat-input,2026-06-15 12:15:07.9913+00,,part2,p_08,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,
paste,chat-input,2026-06-15 12:15:07.22064+00,,part2,p_08,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,
message-send,chat-input,2026-06-15 12:14:28.096501+00,,part2,p_08,,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,
paste,chat-input,2026-06-15 12:14:27.600779+00,,part2,p_08,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,
message-send,chat-input,2026-06-15 12:13:50.409694+00,,part2,p_08,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol",,
paste,chat-input,2026-06-15 12:13:49.994027+00,,part2,p_08,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol",,,
message-send,chat-input,2026-06-15 12:13:23.402827+00,,part2,p_08,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,
paste,chat-input,2026-06-15 12:13:22.891359+00,,part2,p_08,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,
copy,message-1781525568190,2026-06-15 12:12:59.389222+00,,part2,p_08,,,,,
message-send,chat-input,2026-06-15 12:12:42.431781+00,,part2,p_08,,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie,,
paste,chat-input,2026-06-15 12:12:42.012598+00,,part2,p_08,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie,,,
message-send,chat-input,2026-06-15 12:12:09.298316+00,,part2,p_08,,,Welcher Druck entspricht einer Standardatmosphäre?,,
paste,chat-input,2026-06-15 12:12:08.407571+00,,part2,p_08,,"Welcher Druck entspricht einer Standardatmosphäre?
",,,
message-send,chat-input,2026-06-15 12:11:16.699169+00,,part2,p_08,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,
paste,chat-input,2026-06-15 12:11:15.249428+00,,part2,p_08,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,
phase-advance,end-part1-button,2026-06-15 12:10:21.133042+00,,part1,p_08,,,,3.0,
message-send,chat-input,2026-06-15 12:09:31.53744+00,,part1,p_08,,,"Wie tief ist das Challenger Deep im Marianengraben ungefähr?
*",,
paste,chat-input,2026-06-15 12:09:28.488065+00,,part1,p_08,,"Wie tief ist das Challenger Deep im Marianengraben ungefähr?
*",,,
message-send,chat-input,2026-06-15 12:09:02.152809+00,,part1,p_08,,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,
paste,chat-input,2026-06-15 12:09:01.700852+00,,part1,p_08,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,,
message-send,chat-input,2026-06-15 12:08:16.551406+00,,part1,p_08,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,
paste,chat-input,2026-06-15 12:08:15.996654+00,,part1,p_08,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,,
message-send,chat-input,2026-06-15 09:34:53.502404+00,,part1,p_06,,,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,
message-send,chat-input,2026-06-15 09:39:01.296159+00,,part2,p_06,,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.,,
logout,chat-logout-button,2026-06-15 09:41:35.137467+00,,part2,p_06,,,,4.0,
message-send,chat-input,2026-06-15 09:40:38.573759+00,,part2,p_06,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,
paste,chat-input,2026-06-15 09:40:38.447062+00,,part2,p_06,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,
source-link-hover-end,source-link,2026-06-15 09:40:08.724308+00,https://www.britannica.com/topic/Halleys-Comet,part2,p_06,13.0,,,,
source-link-hover-start,source-link,2026-06-15 09:40:08.72168+00,https://www.britannica.com/topic/Halleys-Comet,part2,p_06,,,,,
message-send,chat-input,2026-06-15 09:40:02.640136+00,,part2,p_06,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?",,
paste,chat-input,2026-06-15 09:40:02.420346+00,,part2,p_06,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?

",,,
source-link-hover-end,highlight-source-seg_174,2026-06-15 09:40:02.158677+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part2,p_06,153.0,,,,
source-link-hover-start,highlight-source-seg_174,2026-06-15 09:40:02.062882+00,https://science.nasa.gov/solar-system/comets/1p-halley/,part2,p_06,,,,,
message-send,chat-input,2026-06-15 09:39:41.696231+00,,part2,p_06,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,
source-link-hover-start,highlight-source-seg_151,2026-06-15 09:39:41.244733+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part2,p_06,,,,,
paste,chat-input,2026-06-15 09:39:40.997391+00,,part2,p_06,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,
copy,message-1781516347434,2026-06-15 09:39:17.458789+00,,part2,p_06,,,,,
paste,chat-input,2026-06-15 09:39:00.780093+00,,part2,p_06,,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,
source-link-hover-end,source-link,2026-06-15 09:39:00.412403+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part2,p_06,12.0,,,,
source-link-hover-start,source-link,2026-06-15 09:39:00.396276+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part2,p_06,,,,,
message-send,chat-input,2026-06-15 09:38:30.640223+00,,part2,p_06,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,
paste,chat-input,2026-06-15 09:38:30.126776+00,,part2,p_06,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,
phase-advance,end-part1-button,2026-06-15 09:38:07.076514+00,,part1,p_06,,,,4.0,
message-send,chat-input,2026-06-15 09:37:15.669153+00,,part1,p_06,,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,
paste,chat-input,2026-06-15 09:37:15.55747+00,,part1,p_06,,"Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?

",,,
source-link-hover-end,source-link,2026-06-15 09:36:47.567262+00,https://moon.nasa.gov/,part1,p_06,883.0,,,,
source-link-hover-start,source-link,2026-06-15 09:36:46.876285+00,https://moon.nasa.gov/,part1,p_06,,,,,
message-send,chat-input,2026-06-15 09:36:38.41399+00,,part1,p_06,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,
paste,chat-input,2026-06-15 09:36:38.198896+00,,part1,p_06,,"Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?

",,,
source-link-hover-end,source-link,2026-06-15 09:36:37.774059+00,https://de.wikipedia.org/wiki/Venus_(Planet),part1,p_06,11.0,,,,
source-link-hover-start,source-link,2026-06-15 09:36:37.771705+00,https://de.wikipedia.org/wiki/Venus_(Planet),part1,p_06,,,,,
source-link-hover-end,source-link,2026-06-15 09:36:14.645611+00,https://www.britannica.com/biography/William-Stanley-Jevons,part1,p_06,20.0,,,,
source-link-hover-start,source-link,2026-06-15 09:36:14.630439+00,https://www.britannica.com/biography/William-Stanley-Jevons,part1,p_06,,,,,
message-send,chat-input,2026-06-15 09:36:10.023651+00,,part1,p_06,,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,
paste,chat-input,2026-06-15 09:36:09.097352+00,,part1,p_06,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,,
copy,message-1781516131931,2026-06-15 09:35:52.287369+00,,part1,p_06,,,,,
source-link-hover-end,source-link,2026-06-15 09:35:44.331659+00,https://www.britannica.com/biography/William-Stanley-Jevons,part1,p_06,14.0,,,,
source-link-hover-start,source-link,2026-06-15 09:35:43.568903+00,https://www.britannica.com/biography/William-Stanley-Jevons,part1,p_06,,,,,
message-send,chat-input,2026-06-15 09:35:26.876639+00,,part1,p_06,,,Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.,,
paste,chat-input,2026-06-15 09:35:26.73955+00,,part1,p_06,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.

",,,
source-link-hover-end,source-link,2026-06-15 09:34:56.486013+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_06,374.0,,,,
source-link-hover-start,source-link,2026-06-15 09:34:56.133928+00,https://www.bipm.org/en/measurement-units/si-defining-constants,part1,p_06,,,,,
paste,chat-input,2026-06-15 09:34:53.249213+00,,part1,p_06,,"Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?

",,,
message-send,chat-input,2026-06-15 09:34:15.615526+00,,part1,p_06,,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,
paste,chat-input,2026-06-15 09:34:15.42228+00,,part1,p_06,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,
login,login-form-submit,2026-06-15 09:33:53.973459+00,,part1,p_06,,,,4.0,
source-link-hover-start,source-link,2026-06-14 14:16:18.510104+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_05,,,,,
message-send,chat-input,2026-06-14 14:16:17.6298+00,,part1,p_05,,,"alles klar, kannst du das in 3 Sätzen zusammenfassen?",,
source-link-hover-end,source-link,2026-06-14 14:16:02.159021+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_05,17.0,,,,
source-link-hover-start,source-link,2026-06-14 14:16:01.505442+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_05,,,,,
source-link-hover-end,source-link,2026-06-14 14:16:01.501184+00,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,part1,p_05,33.0,,,,
login,login-form-submit,2026-06-14 14:11:55.738478+00,,part1,p_05,,,,2.0,
source-link-hover-start,source-link,2026-06-14 14:16:01.488837+00,https://plato.stanford.edu/entries/decision-theory/,part1,p_05,,,,,
source-link-hover-end,source-link,2026-06-14 14:14:48.714192+00,https://www.iso.org/standard/7472.html,part1,p_05,17.0,,,,
source-link-hover-start,source-link,2026-06-14 14:14:48.687023+00,https://www.iso.org/standard/7472.html,part1,p_05,,,,,
source-link-hover-end,source-link,2026-06-14 14:14:48.563629+00,https://www.iso.org/standard/7472.html,part1,p_05,16.0,,,,
message-send,chat-input,2026-06-14 14:29:08.490294+00,,part2,p_05,,,Wie tief ist das Challenger Deep im Marianengraben ungefähr?,,
